,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
105,@EcuavisaInforma El chulquero sarnoso de ese guillermo lasso https://t.co/UBDy8allOA,9,0,0,1,0,0
106,Terminen con los sobresueldos prebendas a los funcionarios públicos que con su sueldo paguen y gastos como telefonía internet. Las prebendas del congreso como estadía movilización seguridad. La gente no aguanta más. Será el inicio de la caída de Guillermo lasso.,41,0,0,0,0,0
107,"Guillermo Lasso AMENAZA al .. https://t.co/1nQAm79Cr5 a través de @YouTube UNE, RED DE MAESTROS Y TODA AGRUPACION DE DOCENTES UNIDOS PARA EXIGIR LA PUESTA EN VIGENCIA DE LA LEY DE EDUCACION APROBADA POR LA ASAMBLEA, PROFESORES APOYEMONOS SIN IMPORTAR TU FILIACION POLITICA.",42,1,0,1,1,0
108,"Información sobre turnos de vacunación se imprimirán en facturas de 22 locales comerciales 
https://t.co/B7eI8lp3WP 

El presidente de la República, Guillermo Lasso, difundió el viernes 11 de junio, una lista con los locales comerciales en los que la ...",38,1,0,0,0,0
109,"@Pinvestigacion3 @SomosRB Señor Guillermo Lasso, porque pone Autoridades de las epocas de Rafael Correa y Lenin Moreno.",17,0,0,2,0,0
110,@PatricioJijonL1 @LassoGuillermo Estimado patricio el presidente Guillermo lasso lo está logrando así se ve en su gestión ni moreno hizo lo que lasso a hecho si es q por si acaso el presidente un ejemplo q prometió 100 vacunados y hace 90 vacunados hay q ver más q la cifra sino el esfuerzo y los q no fueron etc,59,0,0,2,2,2
111,"Entrega de mascarillas:
Realicé la entrega de 400 mascarillas a la parroquia Luis Cordero Vega, recibió el Sr. Juan Pablo Ulloa, presidente de la Junta Parroquial; seguimos aportando con un granito de arena gracias al fideicomiso “Salvando Vidas” del Sr. Guillermo Lasso. https://t.co/htswi3Ham6",43,0,0,0,0,0
112,"Andres Arauz en campaña: “Guillermo Lasso ya se vacunó”

Tres doritos después... 

#AndresNoMientasOtraVez https://t.co/AEvkBYJx2X",14,1,1,0,0,0
113,Y continuamos con el apoyo a Guillermo Lasso en la segunda vuelta del 2016 https://t.co/GidFpdosVQ,15,0,0,0,7,1
114,"@Almagro_OEA2015 YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
115,"#Ecuador Sin perder tiempo, Guillermo Lasso asumió la Presidencia de Ecuador tomando medidas que ya evidencian un giro en la política del país: https://t.co/MEzYYKwBJG
 por 
@gabrielamor",26,1,1,1,2,2
116,Ecuador suma 6 millones de dosis de la vacuna CanSino y negocia 3 millones más de Sinovac; presidente Guillermo Lasso fue inoculado en Guayaquil | Ecuador | Noticias | El Universo https://t.co/FyzIcoF9E0,32,1,0,0,0,0
117,"@la_iguanatv Interesante artículo, subrayo: ""se pudiera aducir que el triunfo del banquero neoliberal Guillermo Lasso, con una diferencia del 5%, frente a su rival de centro-izquierda Andrés Arauz, se debió al apoyo politiquero contra natura del partido indigenista Pachakutik.""",39,0,0,1,1,0
118,"@brunosegovia @yakuperezg 1A. Todavía estoy esperando q este guillermo lasso d un resumen d como encontró el gobierno d las manos d Lerdin El Cuentico, q también mencione q los mas millonarios d Ecuador arrimen el hombro pagando sus impuestos justos y no evadirlos y cobrar impuestos a salidas d divisas a",52,0,0,2,1,0
119,"""El encuentro no es un concepto abstracto. Es ante todo la certeza que las causas de este Gobierno será la causa de la gente, de los ciudadanos, de los trabajadores, de los obreros. Que la voluntad del Gobierno será la voluntad del pueblo.""

Guillermo Lasso
President de l'Equador",48,0,0,0,0,0
120,"@brunosegovia @yakuperezg Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",49,0,0,2,1,0
121,"@brunosegovia @yakuperezg YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",39,0,0,2,1,0
122,"“equipar, modernizar y fortalecer FF.AA., apoyaremos toda acción que garantice vida digna y retiro digno de militares”

""He firmado decreto para derogar la Ley de Comunicación""

Guillermo Lasso

Don Guille a gobernar tranquilo. Así el pueblo tenga hambre.

#LassoEsMorenoRecargado",39,0,1,0,1,1
123,"@alcaldiagye @cscgye @ATMGuayaquil Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",50,0,0,3,1,0
124,"@alcaldiagye @cscgye @ATMGuayaquil YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",40,0,0,3,1,0
125,"@hectorvanegasdr Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,1,0
126,"@hectorvanegasdr YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,1,0
127,"El presidente de la República Guillermo Lasso informó en sus redes sociales que el país adquirió 6 millones de vacunas de la farmacéutica CanSino, la cual será utilizada en el Plan Vacunación a nivel nacional. https://t.co/VGWvHxdDf3 https://t.co/zJPKFSBeBH",37,1,0,0,0,0
128,@LassoGuillermo Todos tenemos que aprovechar  que tenemos un gobierno liderado por Guillermo Lasso Presidente que nos está administrando vacunas a todos los Ecuatorianos por favor yo ya fuí vacunado tengo 64 años no tuve ninguna reacción por favor no dejen pasar sus turnos gracias señor Presiden,46,0,0,1,4,0
129,"🗣️ Guillermo Lasso, aseveró la ineficiencia ante una “pandemia brutal”. En su discurso se comprometió a colocar 9 millones de vacunas en los primeros 100 días de su Gobierno.

Lee la nota en:
https://t.co/tEpZPd1YmQ
realizada por @SomosRB

#GuillermoLasso #Discurso #Encuentro",40,1,3,1,4,2
130,"El presidente Guillermo Lasso, envió a estudio de la Asamblea Nacional una propuesta para que se tipifique como delito la filtración de imágenes de naturaleza sexual en contra de la voluntad de la víctima, se informó oficialmente este viernes. https://t.co/Kvf2pw2Hjz https://t.co/0LsuB4Rz7j",41,1,0,0,0,0
131,"📢 El presidente Guillermo Lasso, confirmó la compra de 6 millones de vacunas contra Covid 19 #CanSino 

¿Cuáles son las características de este antígeno? 👉🏾 https://t.co/Eed8xaN1as https://t.co/WWr4AkjpAZ",27,1,1,0,155,35
132,"GUILLERMO LASSO, ¿Esquizofrenia o cálculo de un político sin escrúpulos y de tendencia tiránica y fascista?
Observen su expresión facial y sus palabras cuando manifiesta su apoyo al presidente Duque de Colombia.
¿Es el Dr.Jekill y Mr. Hyde, o el fascista escondido?TIENE EL PODER.",44,0,0,0,2,1
133,"#Ecuador | Según el Decreto Ejecutivo N. 74, emitido por el presidente Guillermo Lasso, no se podrá cortar el servicio de energía eléctrica por falta de pago a los usuarios residenciales a escala nacional. ➡ https://t.co/vnzUe5a0LT",36,1,1,0,0,0
134,Ecuador: Guillermo Lasso inicia su gestión con el porcentaje más alto de aceptación desde el retorno a la democracia https://t.co/fJeCCxcrpH vía @ejutv,22,1,0,1,7,2
135,"Guillermo Lasso recibió la primera dosis de la vacuna contra la covid-19, una semana antes de un viaje que tiene previsto a EE.UU. para una intervención quirúrgica.
👉 https://t.co/njQJ0akRvt https://t.co/roreyI6Y9E",30,1,0,0,6,1
136,"El presidente de la República, Guillermo Lasso, a través del Decreto Ejecutivo N° 74, dispuso transparentar los procesos de facturación eléctrica y evaluar la implementación de medidas inmediatas en beneficio de todos los ecuatorianos.

#TarifaEléctricaEc
#JuntosLoLogramos https://t.co/VzOCVb3en7",37,0,2,0,0,0
137,"@LassoGuillermo Felicitaciones sr presidente Guillermo Lasso, usted si cumple total respaldo de la gran mayoría de los Ecuatorianos.
Bendiciones.",19,0,0,1,1,0
138,Ecuador: Guillermo Lasso inicia su gestión con el porcentaje más alto de aceptación desde el retorno a la democracia https://t.co/ngwLY46Cew,20,1,0,0,0,0
139,"Desmienten que el presidente Guillermo Lasso haya eliminado las pensiones alimenticias
Más información:https://t.co/HfiQQfdSQz
https://t.co/zmEp0CPON2 https://t.co/E4z83MTZQb",15,2,0,0,0,0
140,"GUILLERMO LASSO, ubica como ministro de defensa a un empleado de su banco; 
admoniza a FUNCIÓN JUDICIAL, ubica piezas en FFAA y Policía Nacional, círculo de aliados incondicionales en puestos claves de control social, y SE PREPARA PARA COMBATIR A LOS ""DESESTABILIZADORES"".",42,0,0,0,0,0
141,#ATENCIÓN | El presidente Guillermo Lasso condecoró a médicos ecuatorianos con la Orden Nacional al Mérito » https://t.co/9nBQ22Hjit https://t.co/LQcFzHgruj,19,1,1,0,304,40
142,"El presidente Guillermo Lasso asistió ayer al cambio de mando de las FF. AA. En la ceremonia ofreció apoyar a la institución militar y fortalecer su seguridad social. 

Escribe @Marietareina",30,0,0,1,24,8
143,"Dia 19 del gobierno de Guillermo Lasso:

Sigo sin fecha para vacunación. Leo que la gente no esta yendo y me pregunto: ¿por qué no ofrecen vacunar al que sea a partir de ""tal"" hora?

Pero bueno... it is what it is.

Quedan 81 días https://t.co/gZDq1JRMzL",46,1,0,0,0,0
144,"🆘️EL PUEBLO DECIDIÓ, VOTÓ POR EL SEÑOR GUILLERMO LASSO, ESO ES DEMOCRACIA🆘️🆘️
#VotoOdio 
Muchos ecuatorianos no estamos de acuerdo; pero, mayoría gana, el pueblo contestó en las urnas. https://t.co/53dmCoB0E4",29,0,1,0,22,13
145,"Hoy leí una noticia esperanzadora, Guillermo Lasso, reconsagrará a EC , en la basilica del Voto Nacional, junto con todo su gabinete,  iglesia y fuerzas armadas al Sagrado Corazón ❤ de Jesús. https://t.co/IYbdBkKWdb",33,0,0,0,49,10
146,La TRANSFORMACIÓN UNIVERSITARIA CON SU FLAMANTE RECTOR DR. LENIN MORAN PEÑA Y LA DRA. SOFÍA LOVATO vacunacion en la UG de Gquil✊con el Presidente de la República del Ecuador Don Guillermo Lasso https://t.co/gwTa9dcZIB,33,0,0,0,1,1
147,"Presidente Guillermo Lasso Ecuador necesita ser Consagrado nuevamente al Corazón de Jesús, lo necesitamos más que nunca🙏🏻 @LassoGuillermo
@analuval",19,0,0,2,0,0
148,"🗣️ Guillermo Lasso, habló sobre la necesidad de recuperar la democracia, el disentimiento y la diversidad. Fustigó las más de las dos décadas de persecuciones políticas.

Lee la nota completa:
https://t.co/tEpZPdjzeo
realizada por @SomosRB

#GuillermoLasso #Discurso #Encuentro",37,1,3,1,5,2
149,"Guillermo Lasso consiguió lo impensable: desnudar al correísmo y mostrar tal cual es su hipocresía. De llamar ""Matraca"" al principal líder socialcristiano, ahora todos esos le dicen abogado Jaime Nebot. Y con reverencia. Así son. Están a un pelo de defender a Guacho.",43,0,0,0,204,90
150,Presidente Guillermo Lasso ya basta de subir la gasolina ya basta presidente señores usuario de los 17 millones de ecuatorianos no seamos mediocres a consultar sobre el Alsa de pasaje o usted ganan más de 1.000 avemos pocos que ganan esa cantidad levantemos nuestra voz yaaa basta,47,0,0,0,0,0
151,"@ecuainm_oficial @LassoGuillermo GUILLERMO Lasso no es politico, los discursos politicos son escritos y revisados por sus asesores politicos. Nosotros somos màs politicos que Lasso.",24,0,0,2,0,0
152,@EVerastegui Ecuador 🇪🇨 Presidente Guillermo Lasso Mendoza ❤🙏 https://t.co/4uUKqtXFa7,9,0,0,1,1,0
153,"GUILLERMO LASSO, cohesiona a través ""del encuentro"" todas las fuerzas que constituyen el PODER REPRESIVO Y "" DE JUSTICIA"" en el Ecuador.
Empieza a prepararse contra las ""fuerzas que traten de DESESTABILIZAR""  el ""ORDEN DEMOCRÁTICO""
que él concibe.
Su rictus ahora es del fascista.",44,0,0,0,0,0
154,"@AnderssonBoscan Boscan junto a Vivanco son los que dirigen el Área de Comunicación del Banco se Guayaquil y la presidencia que esperaban ataques, algún tipo se cuestionamiento, ya cambien el nombre de la Posta por Fans de Guillermo Lasso, por favor. Antipáticos.",42,0,0,1,0,0
155,"#NACIONAL | El presidente de la República, Guillermo Lasso, objetó parcialmente el proyecto de Ley Orgánica de Economía Circular Inclusiva, que fue aprobado por el anterior periodo de la Asamblea Nacional.

Más detalles: https://t.co/wuiY6Eceet",34,1,1,0,0,1
156,@MesiasGuevara Es el amiguis de Guillermo Lasso,7,0,0,1,0,0
157,@EJFrancoL1 @florcis_paredes Guillermo Lasso es un criminal.,7,0,0,2,0,0
158,JUSTICIA EXYRABAJADORES MEDIOS INCAUTADOS SUPLICAN SU ATENCION SR.PRESIDENTE GUILLERMO LASSO .JUSTICIA POR HUMANIDADDDD https://t.co/ig6aQCt1IC,14,1,0,0,0,0
159,Guillermo Lasso destacó rol de militares en octubre de 2019 y prometió renovar equipos https://t.co/HjX4vBzNOL,15,1,0,0,0,0
160,Ecuador: Guillermo Lasso inicia su gestión con el porcentaje más alto de aceptación desde el retorno a la democracia - Infobae https://t.co/0sJSlsbiHl,22,1,0,0,1,0
161,"Gobierno ofrece fortalecer a las FF.AA. para combatir a mafias. El presidente Guillermo Lasso ofreció modernizar, equipar y fortalecer a esa institución. https://t.co/EXQ4XvI2Pk",23,1,0,0,1,0
162,"Gobierno ofrece fortalecer a las FF.AA. para combatir a mafias. El presidente Guillermo Lasso ofreció modernizar, equipar y fortalecer a esa institución. https://t.co/6W6aY0lh7p",23,1,0,0,0,0
163,@LassoGuillermo Me siento muy orgulloso de tenerle como nuestro Presidente. Sr. Guillermo Lasso.,13,0,0,1,3,0
164,"En los EEUU estamos pagando ya la consecuencia de todas las 'ayudas de un súper gobierno' con un incremento brutal en el precio de las cosas.

En Ecuador, el efecto de la devaluación del dólar se verá en unos dos o tres meses.

Prepárense. Y no, no será culpa de Guillermo Lasso.",52,0,0,0,0,0
165,"@RedKapari @Micc_Ec @ColectivoOjo @KapuchaC @SocialEcuador @tv_micc @ApakTv @ApawkiCastro Yo apoye a Guillermo Lasso, pero no se puede seguir permitiendo esta alza cada mes de la gasolina, quieren subir la gasolina, suban los sueldos. Los pipones del taxismo y transporte hacen acuerdos para su beneficio y nada a favor del pueblo. Apoyo a la movilización. 🇪🇨🇪🇨",55,0,0,8,1,0
166,"👨🏻‍💼 ¿El presidente de #Ecuador, Guillermo Lasso, decretó la eliminación de las pensiones alimenticias? 🇪🇨

❌ No, la Presidencia lo ha desmentido y la Constitución solo contempla la derogación de leyes por vía legislativa.

https://t.co/zgrZ3ORngF",35,1,1,0,0,0
167,@EJFrancoL1 Guillermo lasso  esta jugando con fuego,7,0,0,1,0,0
168,@EJFrancoL1 @FiscaliaEcuador Esta moreno amparado por Guillermo lasso  le prometió  impunidad  absoluta,12,0,0,2,0,0
169,"#1AñoFreeAlexSaab
¿Algún ciudadano ecuatoriano que votó por Guillermo Lasso me lee? 
¡Feliz aumento de precio de la gasolina!
Que disfruten mucho.",21,0,1,0,5,7
170,Los borregos quieren que Guillermo Lasso resuelva las cagadas conjuntas de Correa y Lenin en 3 semanas en un país donde la prioridad es vacunar la mayor cantidad de personas para empezar la reactivación económica,35,0,0,0,2,0
171,Presidente Guillermo Lasso confirmó el arribo de 6 millones de vacunas de una sola dosis de #CanSino https://t.co/c9kbN5JgBI https://t.co/hKo82IJcnT,19,1,1,0,93,23
172,"🟥 #COVID_19
❱❱❱ #ECUADOR ▮ El presidente Guillermo Lasso fue vacunado contra el Covid-19 

La tarde de este viernes 11 de junio el presidente Guillermo Lasso acudió a recibir la primera dosis de la vacuna Pfizer contra el Covid-19.

#InfórmateManabí https://t.co/GZL3n1rmYt",41,0,3,0,0,0
173,presidente Guillermo Lasso – Periodico Expectativa – Noticias de Ibarra Imbabura Ecuador https://t.co/FQXWjXPUlE,13,1,0,0,0,0
174,"Uy que más señorita? 

Quiere que Guillermo Lasso vaya a su casa a servirle su desayuno? https://t.co/DTKzR0nHTV",17,1,0,0,0,0
175,"@LassoGuillermo Gracias por la gestión del Gobierno nacional Guillermo lasso ,para poder salir trabajar con más tranquilidad",17,0,0,1,0,0
176,Pero como es Guillermo Lasso el presidente entonces todo automáticamente es su culpa y el socialismo trae prosperidad por eso Latinoamérica nunca va a salir del tercer mundo,28,0,0,0,1,0
177,"de Guillermo Lasso Mendoza.
¿Tengo el Derecho de ECUATORIANO?;Seguir Observando Actitudes Continuistas,Que han Causado Retroceso al PAÍS;Consciente que La Critica Popular es el Mejor,de Los Mejores Asesores de Un Gobierno con Su Gobernante,Porque El Presidente No Gestiona para",38,0,0,0,0,0
178,"Corregir en Privado,por Obvias Razones!.
Utilizar esta Plataforma Digital para Ser Obsecuente Con el Gobierno de Turno,y decir #LaTusaMeQuedoJusta,No;soy un Elector por Convicción para Llevar al Poder al Sr Dn Guillermo Lasso Mendoza,desde Su Primera Postulación,No Soy Fanático",38,0,1,0,0,0
179,A todos los que votaron por Guillermo Lasso póngale cero por brutos.,12,0,0,0,1,0
180,"@luisevivanco @luisesgo Que opinas de la subida del precio de los combustibles? Se vienen dias durisimos para Guillermo Lasso. Al ecuatoriano le suben la canasta basica, se enoja  va a las calles y tumba presidentes. Que debe hacer Lasso para evitar ser Jamil Mahuad de 1999?",46,0,0,2,0,0
181,"🇵🇪 Keiko Fujimori no pudo imponerse a un candidato tan precario como Pedro Castillo

https://t.co/plFQb4SKtR",15,1,0,0,0,0
182,"Correa en 10 años no subió un centavo al precio de los combustibles, Guillermo Lasso, en 4 años, ya lo ha subido $ .60 centavos, sin hacer una sola obra, y con precio del petróleo a $ 70 dólares. ¿DONDE ESTA EL DINERO??",43,0,0,0,12,8
183,“Invito a todos los ecuatorianos a asistir a la vacunación”: presidente Guillermo Lasso https://t.co/9PPxCb3sTK https://t.co/PTE1ZWtEKe,15,1,0,0,0,0
184,"👹POCO A POCO DEJA DE FINGIR Y SACA SU ALMA ASESINA DE UN VIL NEOFASCISTA👹👹
#VotoOdio 
Guillermo Lasso, echa la culpa al pueblo, se solidariza con Iván Duque. 
Y amenazó al país: ""Como presidente del Ecuador sabré actuar con total firmeza y decisión, sin pelos en la lengua"". https://t.co/CaQYiLR6i8",49,0,1,0,31,25
185,@LassoGuillermo Mil gracias sr presidente Guillermo Lasso. 👏👏👏🤝🙏🙏🙏,8,0,0,1,0,0
186,"Para serles sincero yo tenía dudas de q el Presi Guillermo Lasso cumpla con lo ofrecido de vacunar 9 millones de Ecuatorianos en los primeros 100 días de gobierno y eso era debido a como se venía vacunando a la gente en el gobierno de Lenin.
En verdad Lasso está a otro nivel 🤝🇪🇨",54,0,0,0,241,64
187,@PichinchaEnVivo @FFAAECUADOR Si piensa tan brillantemente y se alinea al 100% con el pensamiento d Guillermo Lasso xq no le ratificó en el csrgo ? O es  q la mafia militar no le permite ahora las FFAA y la Policía  convertidas en mafias cotizables,44,0,0,2,1,2
188,"El país no es tonto. 

Resulta que ahora ya ni se persigue al gobierno de Moreno -que si fue el peor gobierno de la historia- sólo se habla de la moda creada por Guillermo Lasso, la vestimenta de su esposa, ya ni el incremento de los combustibles es un robo al país.

#Medios🤐",53,0,1,0,23,10
